Periodo,FechaNotificacion,UsuarioID,Rol,Actividad,TipoNotificacion,DiasAntes,MinutosAntes,HorasDespues,EstadoNotificacion,RespuestaRecibida,TiempoRespuesta,ExitoEntrega,Efectividad
2020-1,2020-05-30,4104,Docente,Inicio de Ciclo,Asistencia,1,15,0,Enviada,0,0,Éxito,Nula
2020-1,2020-03-27,6925,Estudiante,Examen Parcial,Asistencia,5,0,0,Enviada,1,15,Éxito,Media
2022-2,2022-10-07,9475,Docente,Segunda Práctica Calificada,Seguimiento,3,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-03-01,11070,Estudiante,Examen Sustitutorio,Recordatorio,2,0,0,Enviada,1,8,Éxito,Baja
2021-1,2021-03-23,2940,Docente,Examen Sustitutorio,Justificación,2,0,0,Enviada,1,17,Éxito,Baja
2023-2,2023-12-28,1017,Docente,Segunda Práctica Calificada,Preparación,5,0,0,Fallida,0,0,Fallo,Nula
2022-1,2022-04-09,8404,Docente,Cierre de Ciclo,Preparación,1,15,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-02-02,1527,Docente,Cuarta Práctica Calificada,Preparación,1,0,0,Fallida,0,0,Fallo,Nula
2022-1,2022-02-17,3392,Docente,Examen Sustitutorio,Asistencia,0,0,0,Enviada,1,11,Éxito,Baja
2024-1,2024-01-26,4497,Estudiante,Primera Práctica Calificada,Justificación,1,0,0,Enviada,1,4,Éxito,Alta
2022-2,2022-12-01,12774,Estudiante,Tercera Práctica Calificada,Justificación,1,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-03-27,5745,Docente,Examen Final,Seguimiento,7,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-01-31,11829,Estudiante,Cuarta Práctica Calificada,Seguimiento,5,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-03-20,7070,Estudiante,Segunda Práctica Calificada,Justificación,1,0,0,Enviada,1,13,Éxito,Media
2023-2,2023-08-26,8577,Estudiante,Examen Parcial,Recordatorio,7,0,0,Enviada,1,25,Éxito,Alta
2023-1,2023-02-22,681,Estudiante,Examen Final,Seguimiento,7,0,0,Enviada,1,11,Éxito,Baja
2022-1,2022-05-21,6387,Docente,Examen Final,Asistencia,7,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-05-27,2886,Estudiante,Examen Parcial,Seguimiento,5,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-12-05,6342,Docente,Segunda Práctica Calificada,Asistencia,3,0,0,Enviada,1,12,Éxito,Baja
2022-2,2022-08-13,10526,Estudiante,Tercera Práctica Calificada,Preparación,3,0,0,Enviada,1,28,Éxito,Baja
2022-2,2022-08-20,9420,Docente,Cuarta Práctica Calificada,Asistencia,5,0,0,Enviada,1,29,Éxito,Alta
2023-2,2023-08-02,3743,Estudiante,Examen Sustitutorio,Justificación,1,0,0,Enviada,1,21,Éxito,Media
2023-2,2023-09-02,6192,Estudiante,Cuarta Práctica Calificada,Recordatorio,1,0,0,Fallida,0,0,Fallo,Nula
2023-2,2023-12-12,10411,Docente,Examen Sustitutorio,Asistencia,2,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-04-23,11044,Estudiante,Examen Parcial,Recordatorio,5,0,0,Enviada,1,25,Éxito,Alta
2021-1,2021-01-20,2138,Docente,Segunda Práctica Calificada,Asistencia,1,0,0,Enviada,1,10,Éxito,Media
2024-1,2024-03-09,7437,Docente,Primera Práctica Calificada,Asistencia,3,0,0,Enviada,1,12,Éxito,Alta
2020-1,2020-03-27,11916,Estudiante,Examen Final,Preparación,3,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-07-12,10028,Estudiante,Inicio de Ciclo,Justificación,2,10,0,Enviada,1,18,Éxito,Baja
2022-1,2022-04-26,4916,Estudiante,Cierre de Ciclo,Preparación,2,10,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-10-09,3266,Estudiante,Examen Parcial,Seguimiento,3,0,0,Enviada,1,16,Éxito,Media
2022-1,2022-03-17,4766,Estudiante,Segunda Práctica Calificada,Preparación,1,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-11-17,2865,Estudiante,Primera Práctica Calificada,Justificación,1,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-05-10,11150,Estudiante,Examen Final,Recordatorio,7,0,0,Enviada,1,27,Éxito,Alta
2023-2,2023-10-08,472,Docente,Cierre de Ciclo,Seguimiento,1,10,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-05-16,11430,Estudiante,Cuarta Práctica Calificada,Recordatorio,1,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-03-21,5279,Estudiante,Cuarta Práctica Calificada,Recordatorio,1,0,0,Enviada,1,3,Éxito,Alta
2023-2,2023-09-30,4212,Docente,Primera Práctica Calificada,Justificación,1,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-10-04,10812,Docente,Cierre de Ciclo,Seguimiento,2,10,0,Enviada,0,0,Éxito,Nula
2023-1,2023-03-26,6206,Docente,Segunda Práctica Calificada,Justificación,1,0,0,Enviada,1,4,Éxito,Alta
2021-2,2021-09-28,11989,Docente,Inicio de Ciclo,Asistencia,2,10,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-02-22,5448,Docente,Primera Práctica Calificada,Recordatorio,1,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-12-15,11676,Estudiante,Cierre de Ciclo,Asistencia,2,10,0,Enviada,1,22,Éxito,Alta
2022-1,2022-02-22,893,Docente,Examen Parcial,Recordatorio,7,0,0,Enviada,1,6,Éxito,Baja
2024-1,2024-01-18,6688,Docente,Examen Sustitutorio,Recordatorio,0,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-02-25,8207,Docente,Cuarta Práctica Calificada,Seguimiento,1,0,0,Enviada,1,11,Éxito,Alta
2023-2,2023-11-27,3230,Estudiante,Cierre de Ciclo,Justificación,1,0,0,Enviada,1,13,Éxito,Baja
2021-1,2021-06-26,2758,Estudiante,Segunda Práctica Calificada,Seguimiento,3,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-10-16,11947,Estudiante,Cuarta Práctica Calificada,Seguimiento,5,0,0,Enviada,1,26,Éxito,Media
2023-2,2023-07-04,11520,Docente,Inicio de Ciclo,Asistencia,0,15,1,Enviada,1,14,Éxito,Baja
2020-2,2020-10-09,11397,Estudiante,Examen Parcial,Justificación,7,0,0,Enviada,1,22,Éxito,Baja
2021-2,2021-11-02,7786,Docente,Cuarta Práctica Calificada,Seguimiento,1,0,0,Enviada,1,14,Éxito,Baja
2021-2,2021-07-19,3245,Estudiante,Examen Sustitutorio,Seguimiento,2,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-02-28,2762,Estudiante,Primera Práctica Calificada,Asistencia,3,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-06-06,10545,Docente,Examen Parcial,Seguimiento,3,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-01-08,2418,Docente,Cierre de Ciclo,Asistencia,2,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-01-16,4550,Estudiante,Inicio de Ciclo,Recordatorio,1,10,0,Enviada,0,0,Éxito,Nula
2023-1,2023-01-29,9052,Estudiante,Segunda Práctica Calificada,Justificación,3,0,0,Enviada,1,24,Éxito,Media
2021-2,2021-07-06,1354,Docente,Cierre de Ciclo,Preparación,1,15,0,Enviada,1,1,Éxito,Media
2023-1,2023-06-03,3471,Estudiante,Examen Final,Seguimiento,3,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-02-28,9954,Docente,Inicio de Ciclo,Seguimiento,0,15,0,Enviada,1,20,Éxito,Media
2022-1,2022-03-14,2026,Estudiante,Cierre de Ciclo,Recordatorio,0,15,0,Enviada,1,28,Éxito,Media
2020-1,2020-05-16,4184,Estudiante,Cierre de Ciclo,Justificación,1,0,0,Enviada,1,20,Éxito,Baja
2022-1,2022-05-04,1738,Docente,Segunda Práctica Calificada,Recordatorio,5,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-12-30,8912,Estudiante,Cierre de Ciclo,Recordatorio,2,10,0,Enviada,1,20,Éxito,Baja
2021-2,2021-11-03,1987,Estudiante,Examen Parcial,Recordatorio,5,0,0,Enviada,1,8,Éxito,Alta
2023-1,2023-02-28,7669,Docente,Inicio de Ciclo,Asistencia,2,0,0,Fallida,0,0,Fallo,Nula
2022-2,2022-08-15,6453,Estudiante,Examen Parcial,Seguimiento,3,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-03-31,11690,Estudiante,Primera Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-11-11,12867,Docente,Examen Parcial,Recordatorio,7,0,0,Enviada,1,29,Éxito,Alta
2023-2,2023-07-07,2898,Docente,Primera Práctica Calificada,Preparación,3,0,0,Enviada,1,26,Éxito,Media
2021-2,2021-09-07,7583,Estudiante,Examen Final,Preparación,7,0,0,Enviada,1,3,Éxito,Media
2021-1,2021-04-30,5576,Docente,Segunda Práctica Calificada,Justificación,1,0,0,Enviada,1,2,Éxito,Baja
2023-1,2023-03-24,5108,Estudiante,Primera Práctica Calificada,Asistencia,3,0,0,Enviada,1,17,Éxito,Alta
2021-1,2021-01-08,5438,Docente,Inicio de Ciclo,Preparación,0,15,2,Pendiente,0,0,Fallo,Nula
2020-2,2020-11-15,3968,Estudiante,Segunda Práctica Calificada,Justificación,3,0,0,Enviada,1,6,Éxito,Alta
2023-1,2023-02-15,4939,Docente,Tercera Práctica Calificada,Justificación,5,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-10-24,1987,Estudiante,Examen Final,Asistencia,7,0,0,Enviada,1,23,Éxito,Media
2023-1,2023-06-13,116,Docente,Cierre de Ciclo,Asistencia,2,10,0,Enviada,0,0,Éxito,Nula
2021-1,2021-01-06,721,Docente,Examen Final,Justificación,3,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-02-16,8105,Docente,Tercera Práctica Calificada,Recordatorio,5,0,0,Enviada,1,27,Éxito,Baja
2021-1,2021-05-08,2123,Estudiante,Tercera Práctica Calificada,Recordatorio,1,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-05-29,8214,Docente,Tercera Práctica Calificada,Asistencia,3,0,0,Enviada,1,5,Éxito,Alta
2020-1,2020-06-01,5046,Estudiante,Examen Final,Recordatorio,3,0,0,Enviada,1,5,Éxito,Media
2021-1,2021-03-20,6798,Estudiante,Primera Práctica Calificada,Preparación,3,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-10-12,9712,Docente,Segunda Práctica Calificada,Asistencia,5,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-09-15,6737,Docente,Examen Sustitutorio,Seguimiento,2,0,0,Enviada,1,5,Éxito,Baja
2022-2,2022-08-16,11382,Estudiante,Segunda Práctica Calificada,Justificación,5,0,0,Enviada,1,29,Éxito,Media
2020-2,2020-09-25,9700,Docente,Cuarta Práctica Calificada,Justificación,5,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-04-26,8151,Estudiante,Examen Parcial,Justificación,7,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-11-23,4983,Docente,Examen Sustitutorio,Justificación,0,0,0,Enviada,1,14,Éxito,Alta
2023-2,2023-09-30,7711,Docente,Segunda Práctica Calificada,Asistencia,5,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-11-22,10728,Docente,Inicio de Ciclo,Preparación,0,15,1,Enviada,1,22,Éxito,Media
2023-2,2023-07-27,469,Estudiante,Cuarta Práctica Calificada,Seguimiento,3,0,0,Enviada,1,30,Éxito,Alta
2021-1,2021-05-23,1673,Docente,Cierre de Ciclo,Preparación,0,15,0,Enviada,1,15,Éxito,Media
2021-1,2021-03-02,4728,Estudiante,Inicio de Ciclo,Seguimiento,1,15,0,Enviada,1,15,Éxito,Alta
2024-1,2024-03-05,11640,Docente,Cierre de Ciclo,Justificación,0,15,0,Enviada,1,25,Éxito,Media
2021-1,2021-02-06,3495,Docente,Cierre de Ciclo,Seguimiento,0,10,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-12-24,9128,Estudiante,Inicio de Ciclo,Preparación,0,10,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-10-24,8594,Docente,Cuarta Práctica Calificada,Justificación,5,0,0,Enviada,0,0,Éxito,Nula
2024-1,2024-02-06,8723,Docente,Segunda Práctica Calificada,Seguimiento,5,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-09-09,12828,Docente,Cuarta Práctica Calificada,Preparación,1,0,0,Enviada,1,15,Éxito,Alta
2021-2,2021-08-29,7822,Docente,Cierre de Ciclo,Asistencia,1,15,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-01-06,6010,Estudiante,Segunda Práctica Calificada,Justificación,1,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-07-20,9411,Docente,Segunda Práctica Calificada,Seguimiento,5,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-10-25,10245,Docente,Examen Parcial,Justificación,5,0,0,Enviada,1,1,Éxito,Media
2022-2,2022-09-03,11845,Estudiante,Examen Sustitutorio,Asistencia,0,0,0,Enviada,1,12,Éxito,Baja
2023-2,2023-09-18,12951,Docente,Examen Parcial,Preparación,7,0,0,Enviada,1,15,Éxito,Baja
2021-2,2021-07-03,8784,Estudiante,Examen Sustitutorio,Recordatorio,1,0,0,Enviada,1,2,Éxito,Baja
2021-1,2021-01-04,7683,Estudiante,Cierre de Ciclo,Justificación,2,0,0,Fallida,0,0,Fallo,Nula
2022-1,2022-05-08,3013,Docente,Examen Final,Asistencia,7,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-03-03,7383,Docente,Cierre de Ciclo,Asistencia,1,15,0,Enviada,1,20,Éxito,Alta
2023-1,2023-02-26,772,Docente,Primera Práctica Calificada,Recordatorio,1,0,0,Enviada,1,21,Éxito,Media
2020-2,2020-11-27,9366,Estudiante,Cuarta Práctica Calificada,Preparación,1,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-10-24,7050,Estudiante,Segunda Práctica Calificada,Preparación,5,0,0,Enviada,1,14,Éxito,Media
2023-1,2023-05-24,10930,Docente,Cuarta Práctica Calificada,Asistencia,1,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-01-17,11144,Estudiante,Cierre de Ciclo,Justificación,1,10,0,Enviada,0,0,Éxito,Nula
2023-1,2023-04-02,2860,Estudiante,Primera Práctica Calificada,Preparación,3,0,0,Fallida,0,0,Fallo,Nula
2022-1,2022-02-06,196,Docente,Cierre de Ciclo,Justificación,1,10,0,Enviada,1,13,Éxito,Media
2023-2,2023-08-08,12539,Docente,Examen Sustitutorio,Recordatorio,1,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-05-20,10555,Estudiante,Examen Parcial,Justificación,3,0,0,Fallida,0,0,Fallo,Nula
2020-1,2020-06-27,1340,Estudiante,Primera Práctica Calificada,Justificación,5,0,0,Enviada,1,12,Éxito,Baja
2020-1,2020-04-27,10004,Docente,Segunda Práctica Calificada,Justificación,1,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-06-10,930,Estudiante,Cierre de Ciclo,Justificación,2,10,0,Enviada,1,17,Éxito,Alta
2021-2,2021-09-08,8543,Docente,Segunda Práctica Calificada,Recordatorio,3,0,0,Enviada,1,2,Éxito,Baja
2023-1,2023-01-30,8959,Docente,Segunda Práctica Calificada,Asistencia,3,0,0,Enviada,1,20,Éxito,Baja
2023-1,2023-06-26,4021,Estudiante,Examen Sustitutorio,Recordatorio,2,0,0,Enviada,1,3,Éxito,Baja
2020-2,2020-12-23,10468,Docente,Cierre de Ciclo,Recordatorio,1,10,0,Fallida,0,0,Fallo,Nula
2022-1,2022-04-25,4174,Estudiante,Tercera Práctica Calificada,Recordatorio,3,0,0,Enviada,1,18,Éxito,Alta
2022-2,2022-11-10,12856,Estudiante,Inicio de Ciclo,Preparación,2,10,0,Enviada,0,0,Éxito,Nula
2020-1,2020-06-09,840,Docente,Primera Práctica Calificada,Preparación,3,0,0,Fallida,0,0,Fallo,Nula
2021-2,2021-10-07,1930,Estudiante,Examen Final,Asistencia,3,0,0,Enviada,1,27,Éxito,Media
2023-2,2023-08-03,12063,Docente,Cuarta Práctica Calificada,Seguimiento,5,0,0,Enviada,1,2,Éxito,Media
2022-1,2022-06-07,2430,Estudiante,Examen Final,Recordatorio,7,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-12-09,899,Estudiante,Inicio de Ciclo,Justificación,0,15,1,Pendiente,0,0,Fallo,Nula
2021-1,2021-04-21,3528,Docente,Examen Sustitutorio,Preparación,2,0,0,Enviada,1,7,Éxito,Baja
2023-2,2023-08-14,3507,Docente,Segunda Práctica Calificada,Recordatorio,1,0,0,Enviada,1,20,Éxito,Media
2024-1,2024-02-11,1571,Docente,Examen Final,Recordatorio,3,0,0,Enviada,1,3,Éxito,Baja
2021-1,2021-04-11,4612,Estudiante,Primera Práctica Calificada,Recordatorio,1,0,0,Enviada,1,1,Éxito,Alta
2020-1,2020-04-01,5155,Docente,Examen Final,Preparación,3,0,0,Enviada,0,0,Éxito,Nula
2021-2,2021-09-16,9998,Estudiante,Cuarta Práctica Calificada,Preparación,1,0,0,Enviada,1,5,Éxito,Baja
2020-2,2020-09-28,6150,Estudiante,Inicio de Ciclo,Justificación,1,10,0,Enviada,1,16,Éxito,Media
2020-1,2020-02-06,12175,Estudiante,Examen Sustitutorio,Recordatorio,1,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-05-04,9415,Docente,Examen Sustitutorio,Seguimiento,0,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-01-13,83,Estudiante,Primera Práctica Calificada,Recordatorio,5,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-03-06,6071,Estudiante,Primera Práctica Calificada,Recordatorio,3,0,0,Enviada,1,16,Éxito,Alta
2022-1,2022-04-21,1004,Estudiante,Cierre de Ciclo,Recordatorio,1,10,0,Enviada,1,11,Éxito,Baja
2021-2,2021-11-05,5304,Docente,Cuarta Práctica Calificada,Preparación,1,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-09-18,9272,Docente,Examen Final,Seguimiento,5,0,0,Fallida,0,0,Fallo,Nula
2022-2,2022-07-20,273,Docente,Examen Parcial,Justificación,7,0,0,Enviada,1,28,Éxito,Media
2021-1,2021-03-20,12758,Docente,Examen Parcial,Recordatorio,7,0,0,Enviada,1,29,Éxito,Alta
2021-1,2021-06-04,1171,Docente,Examen Sustitutorio,Asistencia,2,0,0,Enviada,1,22,Éxito,Media
2020-2,2020-09-12,5189,Docente,Inicio de Ciclo,Asistencia,2,15,0,Enviada,0,0,Éxito,Nula
2021-2,2021-10-23,12977,Docente,Inicio de Ciclo,Asistencia,0,10,2,Enviada,0,0,Éxito,Nula
2022-1,2022-02-13,11222,Estudiante,Inicio de Ciclo,Recordatorio,0,10,1,Fallida,0,0,Fallo,Nula
2020-1,2020-02-13,11913,Docente,Examen Sustitutorio,Asistencia,0,0,0,Enviada,1,28,Éxito,Alta
2021-1,2021-02-06,5951,Estudiante,Cuarta Práctica Calificada,Seguimiento,5,0,0,Fallida,0,0,Fallo,Nula
2020-1,2020-01-24,10830,Docente,Inicio de Ciclo,Justificación,1,15,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-03-24,11312,Estudiante,Examen Final,Recordatorio,7,0,0,Fallida,0,0,Fallo,Nula
2020-1,2020-02-05,9280,Docente,Examen Parcial,Preparación,3,0,0,Enviada,1,8,Éxito,Alta
2022-1,2022-03-13,5282,Estudiante,Cuarta Práctica Calificada,Recordatorio,5,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-07-17,11315,Docente,Tercera Práctica Calificada,Recordatorio,3,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-02-21,6996,Docente,Examen Sustitutorio,Recordatorio,1,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-04-17,9308,Estudiante,Examen Parcial,Recordatorio,5,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-03-06,1064,Docente,Primera Práctica Calificada,Seguimiento,5,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-12-15,8928,Docente,Examen Final,Asistencia,3,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-03-27,9451,Docente,Examen Parcial,Preparación,7,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-03-12,9441,Estudiante,Cierre de Ciclo,Justificación,2,10,0,Enviada,1,25,Éxito,Alta
2020-2,2020-10-02,6578,Docente,Examen Final,Asistencia,7,0,0,Enviada,1,30,Éxito,Baja
2023-2,2023-10-19,12293,Docente,Tercera Práctica Calificada,Recordatorio,5,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-03-16,9467,Docente,Primera Práctica Calificada,Seguimiento,5,0,0,Fallida,0,0,Fallo,Nula
2023-2,2023-10-01,10447,Estudiante,Examen Final,Recordatorio,5,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-06-20,6104,Docente,Segunda Práctica Calificada,Justificación,1,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-09-19,878,Estudiante,Inicio de Ciclo,Asistencia,2,0,0,Fallida,0,0,Fallo,Nula
2022-2,2022-07-12,9027,Docente,Inicio de Ciclo,Preparación,1,0,0,Enviada,1,3,Éxito,Alta
2022-2,2022-11-14,10329,Estudiante,Primera Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-08-16,9859,Docente,Cuarta Práctica Calificada,Seguimiento,3,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-05-17,241,Estudiante,Examen Final,Asistencia,5,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-04-18,11935,Docente,Segunda Práctica Calificada,Preparación,1,0,0,Enviada,1,24,Éxito,Alta
2021-2,2021-08-23,12933,Estudiante,Cuarta Práctica Calificada,Asistencia,1,0,0,Enviada,1,13,Éxito,Media
2021-2,2021-12-25,719,Estudiante,Segunda Práctica Calificada,Asistencia,3,0,0,Enviada,1,24,Éxito,Media
2023-2,2023-11-24,2285,Estudiante,Examen Final,Justificación,3,0,0,Fallida,0,0,Fallo,Nula
2021-2,2021-10-03,8296,Docente,Examen Sustitutorio,Justificación,1,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-04-30,3497,Estudiante,Cuarta Práctica Calificada,Recordatorio,1,0,0,Enviada,1,24,Éxito,Baja
2024-1,2024-01-26,12343,Estudiante,Tercera Práctica Calificada,Justificación,3,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-07-12,6860,Docente,Examen Sustitutorio,Preparación,2,0,0,Enviada,1,13,Éxito,Media
2022-2,2022-10-03,1402,Estudiante,Primera Práctica Calificada,Preparación,5,0,0,Enviada,1,18,Éxito,Baja
2021-2,2021-07-30,9778,Docente,Cuarta Práctica Calificada,Recordatorio,3,0,0,Enviada,1,3,Éxito,Media
2020-2,2020-09-21,11495,Docente,Inicio de Ciclo,Seguimiento,0,10,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-10-22,9457,Estudiante,Tercera Práctica Calificada,Asistencia,1,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-02-14,366,Docente,Examen Parcial,Justificación,5,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-08-23,5683,Estudiante,Primera Práctica Calificada,Justificación,1,0,0,Fallida,0,0,Fallo,Nula
2023-2,2023-10-24,4602,Estudiante,Examen Parcial,Asistencia,7,0,0,Enviada,1,30,Éxito,Alta
2020-2,2020-12-16,608,Docente,Examen Sustitutorio,Justificación,2,0,0,Enviada,1,25,Éxito,Alta
2024-1,2024-02-15,6939,Estudiante,Primera Práctica Calificada,Recordatorio,3,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-01-20,1908,Docente,Cierre de Ciclo,Justificación,0,10,0,Enviada,0,0,Éxito,Nula
2022-1,2022-02-03,12307,Docente,Examen Sustitutorio,Justificación,0,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-10-03,4809,Estudiante,Inicio de Ciclo,Justificación,0,0,2,Enviada,1,26,Éxito,Alta
2022-2,2022-11-23,3739,Docente,Cierre de Ciclo,Preparación,1,15,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-12-14,4286,Estudiante,Cuarta Práctica Calificada,Seguimiento,5,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-06-07,7972,Estudiante,Inicio de Ciclo,Seguimiento,1,15,0,Enviada,1,7,Éxito,Media
2024-1,2024-03-12,114,Estudiante,Examen Parcial,Justificación,3,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-02-16,4786,Estudiante,Examen Sustitutorio,Justificación,2,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-12-04,11862,Estudiante,Cuarta Práctica Calificada,Asistencia,1,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-12-10,3098,Docente,Cuarta Práctica Calificada,Justificación,1,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-10-09,1656,Docente,Segunda Práctica Calificada,Preparación,5,0,0,Enviada,0,0,Éxito,Nula
2024-1,2024-05-22,10401,Estudiante,Cierre de Ciclo,Recordatorio,1,15,0,Enviada,1,19,Éxito,Alta
2022-1,2022-05-03,9028,Docente,Examen Sustitutorio,Asistencia,0,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-07-08,154,Estudiante,Examen Sustitutorio,Justificación,0,0,0,Enviada,1,22,Éxito,Media
2024-1,2024-05-17,3974,Docente,Examen Parcial,Preparación,3,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-02-14,11612,Estudiante,Tercera Práctica Calificada,Justificación,1,0,0,Enviada,1,12,Éxito,Media
2021-2,2021-09-12,2687,Estudiante,Tercera Práctica Calificada,Recordatorio,3,0,0,Enviada,1,7,Éxito,Media
2022-1,2022-01-16,1863,Docente,Segunda Práctica Calificada,Asistencia,5,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-05-05,9756,Docente,Cuarta Práctica Calificada,Preparación,3,0,0,Enviada,0,0,Éxito,Nula
2024-1,2024-04-04,12749,Estudiante,Inicio de Ciclo,Asistencia,0,10,2,Pendiente,0,0,Fallo,Nula
2023-1,2023-05-19,1893,Estudiante,Tercera Práctica Calificada,Recordatorio,1,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-05-30,11566,Estudiante,Examen Sustitutorio,Seguimiento,0,0,0,Enviada,1,2,Éxito,Alta
2021-1,2021-05-01,26,Docente,Primera Práctica Calificada,Preparación,3,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-01-17,5403,Estudiante,Primera Práctica Calificada,Justificación,3,0,0,Enviada,1,20,Éxito,Baja
2023-1,2023-05-22,6225,Docente,Examen Parcial,Seguimiento,5,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-02-16,6812,Estudiante,Examen Parcial,Seguimiento,5,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-11-19,10072,Docente,Tercera Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-10-04,706,Estudiante,Examen Final,Recordatorio,5,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-02-20,12135,Estudiante,Primera Práctica Calificada,Preparación,1,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-09-08,5093,Estudiante,Inicio de Ciclo,Seguimiento,2,0,0,Enviada,1,30,Éxito,Baja
2020-1,2020-05-02,10647,Estudiante,Primera Práctica Calificada,Asistencia,3,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-01-03,8350,Estudiante,Examen Final,Seguimiento,3,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-01-19,11908,Docente,Primera Práctica Calificada,Preparación,3,0,0,Enviada,1,20,Éxito,Baja
